score,level,severity,value,defanged,type,threat,sources,country,vt_detections,abuse_score,age_days,confidence,first_seen,source,reference
48,media,media,df999.nl,df999[.]nl,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:25:01 UTC,ThreatFox,
48,media,media,dghomes.properties,dghomes[.]properties,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:25:01 UTC,ThreatFox,
48,media,media,diamond-academy.co.za,diamond-academy[.]co[.]za,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:25:01 UTC,ThreatFox,
48,media,media,diariopotosi.com,diariopotosi[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:25:01 UTC,ThreatFox,
48,media,media,demingerp.com,demingerp[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:25:00 UTC,ThreatFox,
48,media,media,dentalzubartnis.rs,dentalzubartnis[.]rs,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:25:00 UTC,ThreatFox,
48,media,media,depurimpianti.it,depurimpianti[.]it,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:25:00 UTC,ThreatFox,
48,media,media,designdagema.com,designdagema[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:25:00 UTC,ThreatFox,
48,media,media,despertareaprender.com.br,despertareaprender[.]com[.]br,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:25:00 UTC,ThreatFox,
48,media,media,destinygenetics.com,destinygenetics[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:25:00 UTC,ThreatFox,
48,media,media,detailmasters-calgary.ca,detailmasters-calgary[.]ca,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:25:00 UTC,ThreatFox,
48,media,media,detroitxequitech.com,detroitxequitech[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:25:00 UTC,ThreatFox,
48,media,media,cyberoism.com,cyberoism[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:59 UTC,ThreatFox,
48,media,media,cybrspace.org,cybrspace[.]org,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:59 UTC,ThreatFox,
48,media,media,daisytshirt.com,daisytshirt[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:59 UTC,ThreatFox,
48,media,media,damianosgroup.com,damianosgroup[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:59 UTC,ThreatFox,
48,media,media,davinciandtesla.com,davinciandtesla[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:59 UTC,ThreatFox,
48,media,media,dayaquest.com,dayaquest[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:59 UTC,ThreatFox,
48,media,media,decantdelparaiso.cl,decantdelparaiso[.]cl,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:59 UTC,ThreatFox,
48,media,media,deer-mart.com,deer-mart[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:59 UTC,ThreatFox,
48,media,media,defanti-elettronica.com,defanti-elettronica[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:59 UTC,ThreatFox,
48,media,media,defesadisciplinar.com.br,defesadisciplinar[.]com[.]br,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:59 UTC,ThreatFox,
48,media,media,delegadajessica.com,delegadajessica[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:59 UTC,ThreatFox,
48,media,media,deltaimpression.tn,deltaimpression[.]tn,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:59 UTC,ThreatFox,
48,media,media,demaghfull.com,demaghfull[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:59 UTC,ThreatFox,
48,media,media,costfit.org,costfit[.]org,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:58 UTC,ThreatFox,
48,media,media,couchpotatoslots.com,couchpotatoslots[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:58 UTC,ThreatFox,
48,media,media,coversmc.com,coversmc[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:58 UTC,ThreatFox,
48,media,media,cranelakesiderv.com,cranelakesiderv[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:58 UTC,ThreatFox,
48,media,media,crenosquickfire.com,crenosquickfire[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:58 UTC,ThreatFox,
48,media,media,cricketmatchbettingtips.com,cricketmatchbettingtips[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:58 UTC,ThreatFox,
48,media,media,cristinasalgado.com,cristinasalgado[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:58 UTC,ThreatFox,
48,media,media,crocdesk.com,crocdesk[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:58 UTC,ThreatFox,
48,media,media,croeodonto.com,croeodonto[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:58 UTC,ThreatFox,
48,media,media,crossingtheyellowblocks.io,crossingtheyellowblocks[.]io,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:58 UTC,ThreatFox,
48,media,media,crowdfundingocean.com,crowdfundingocean[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:58 UTC,ThreatFox,
48,media,media,cryptomorrow.com,cryptomorrow[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:58 UTC,ThreatFox,
48,media,media,cuadrante7.mx,cuadrante7[.]mx,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:58 UTC,ThreatFox,
48,media,media,cwin11.net,cwin11[.]net,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:58 UTC,ThreatFox,
48,media,media,communityaccessfoundation.org,communityaccessfoundation[.]org,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:57 UTC,ThreatFox,
48,media,media,compramostucochevalencia.com,compramostucochevalencia[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:57 UTC,ThreatFox,
48,media,media,comsoulstech.com,comsoulstech[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:57 UTC,ThreatFox,
48,media,media,condominiojavieracarrera.cl,condominiojavieracarrera[.]cl,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:57 UTC,ThreatFox,
48,media,media,connectooh.com,connectooh[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:57 UTC,ThreatFox,
48,media,media,connectric.co.uk,connectric[.]co[.]uk,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:57 UTC,ThreatFox,
48,media,media,conseilregionalgbeke.com,conseilregionalgbeke[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:57 UTC,ThreatFox,
48,media,media,construepoxicos.com,construepoxicos[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:57 UTC,ThreatFox,
48,media,media,conurets.com,conurets[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:57 UTC,ThreatFox,
48,media,media,convictionmarketingagency.com,convictionmarketingagency[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:57 UTC,ThreatFox,
48,media,media,cooperativasanfrancisco.pe,cooperativasanfrancisco[.]pe,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:57 UTC,ThreatFox,
48,media,media,cornerstone-dxb.com,cornerstone-dxb[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:57 UTC,ThreatFox,
48,media,media,cosmotools.es,cosmotools[.]es,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:57 UTC,ThreatFox,
48,media,media,cintiaramon.com,cintiaramon[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:56 UTC,ThreatFox,
48,media,media,citadellock.com,citadellock[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:56 UTC,ThreatFox,
48,media,media,cleanix-service.de,cleanix-service[.]de,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:56 UTC,ThreatFox,
48,media,media,clickndonate.com,clickndonate[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:56 UTC,ThreatFox,
48,media,media,clinchstar.com,clinchstar[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:56 UTC,ThreatFox,
48,media,media,cloudopedia.com,cloudopedia[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:56 UTC,ThreatFox,
48,media,media,clubjupitercasino.com,clubjupitercasino[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:56 UTC,ThreatFox,
48,media,media,cngwebdesign.com,cngwebdesign[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:56 UTC,ThreatFox,
48,media,media,coachingwithlora.com,coachingwithlora[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:56 UTC,ThreatFox,
48,media,media,cocrotterdam.nl,cocrotterdam[.]nl,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:56 UTC,ThreatFox,
48,media,media,coffeebeanindex.com,coffeebeanindex[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:56 UTC,ThreatFox,
48,media,media,colibricomunicacion.es,colibricomunicacion[.]es,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:56 UTC,ThreatFox,
48,media,media,comfyauraliving.com,comfyauraliving[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:56 UTC,ThreatFox,
48,media,media,comigroupcarrelli.it,comigroupcarrelli[.]it,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:56 UTC,ThreatFox,
48,media,media,comms-to-rescue.com,comms-to-rescue[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:56 UTC,ThreatFox,
48,media,media,cerebroestersinh.es,cerebroestersinh[.]es,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:55 UTC,ThreatFox,
48,media,media,cheenoalmario.com,cheenoalmario[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:55 UTC,ThreatFox,
48,media,media,chefjamika.com,chefjamika[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:55 UTC,ThreatFox,
48,media,media,chevru2026.fr,chevru2026[.]fr,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:55 UTC,ThreatFox,
48,media,media,chezlouisemarket.fr,chezlouisemarket[.]fr,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:55 UTC,ThreatFox,
48,media,media,chikung99.co.id,chikung99[.]co[.]id,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:55 UTC,ThreatFox,
48,media,media,chilepokertour2011.com,chilepokertour2011[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:55 UTC,ThreatFox,
48,media,media,choicehomeinspectionservices.com,choicehomeinspectionservices[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:55 UTC,ThreatFox,
48,media,media,choiceroofingcompany.com,choiceroofingcompany[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:55 UTC,ThreatFox,
48,media,media,chriskentravel.com,chriskentravel[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:55 UTC,ThreatFox,
48,media,media,chucklechunk.com,chucklechunk[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:55 UTC,ThreatFox,
48,media,media,cindysangels.org,cindysangels[.]org,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:55 UTC,ThreatFox,
48,media,media,cinema-mobile-by-cinelec.tn,cinema-mobile-by-cinelec[.]tn,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:55 UTC,ThreatFox,
48,media,media,carrecoverycardiff.uk,carrecoverycardiff[.]uk,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:54 UTC,ThreatFox,
48,media,media,casabellastuart.com,casabellastuart[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:54 UTC,ThreatFox,
48,media,media,casinokahuna.com,casinokahuna[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:54 UTC,ThreatFox,
48,media,media,castane.propertylab.ro,castane[.]propertylab[.]ro,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:54 UTC,ThreatFox,
48,media,media,catechesebouake.org,catechesebouake[.]org,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:54 UTC,ThreatFox,
48,media,media,catherinelepetz.com,catherinelepetz[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:54 UTC,ThreatFox,
48,media,media,ccllanomall.com,ccllanomall[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:54 UTC,ThreatFox,
48,media,media,ceenux.com,ceenux[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:54 UTC,ThreatFox,
48,media,media,centralcctv.co.uk,centralcctv[.]co[.]uk,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:54 UTC,ThreatFox,
48,media,media,centre-anesthesia.com,centre-anesthesia[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:54 UTC,ThreatFox,
48,media,media,centroinformaticomega.es,centroinformaticomega[.]es,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:54 UTC,ThreatFox,
48,media,media,callincap.com.co,callincap[.]com[.]co,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:53 UTC,ThreatFox,
48,media,media,canadiantranslators.com,canadiantranslators[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:53 UTC,ThreatFox,
48,media,media,canadianwealthbuilders.com,canadianwealthbuilders[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:53 UTC,ThreatFox,
48,media,media,capitalarquitetura.com,capitalarquitetura[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:53 UTC,ThreatFox,
48,media,media,captamkt.com,captamkt[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:53 UTC,ThreatFox,
48,media,media,caravanlink.co.uk,caravanlink[.]co[.]uk,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:53 UTC,ThreatFox,
48,media,media,care-wellness360.com,care-wellness360[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:53 UTC,ThreatFox,
48,media,media,carpinteriagerman.com,carpinteriagerman[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:53 UTC,ThreatFox,
48,media,media,c5data.com,c5data[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:18 UTC,ThreatFox,
48,media,media,caconstructioncenter.com,caconstructioncenter[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:18 UTC,ThreatFox,
48,media,media,cafbhousing.org,cafbhousing[.]org,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:18 UTC,ThreatFox,
48,media,media,california-brain-injury-lawyers.com,california-brain-injury-lawyers[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:18 UTC,ThreatFox,
48,media,media,callcentertelebotella.com,callcentertelebotella[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:18 UTC,ThreatFox,
48,media,media,bouraoui-chiheb.com,bouraoui-chiheb[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:17 UTC,ThreatFox,
48,media,media,bowman-painting.com,bowman-painting[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:17 UTC,ThreatFox,
48,media,media,bragerfitness.com,bragerfitness[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:17 UTC,ThreatFox,
48,media,media,brandgarden.com.ar,brandgarden[.]com[.]ar,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:17 UTC,ThreatFox,
48,media,media,brandschutz-agb.de,brandschutz-agb[.]de,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:17 UTC,ThreatFox,
48,media,media,brandspireindustry.com,brandspireindustry[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:17 UTC,ThreatFox,
48,media,media,bravoycia.es,bravoycia[.]es,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:17 UTC,ThreatFox,
48,media,media,briannolancreations.com,briannolancreations[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:17 UTC,ThreatFox,
48,media,media,buildinbudget.com,buildinbudget[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:17 UTC,ThreatFox,
48,media,media,businessinside.com.au,businessinside[.]com[.]au,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:17 UTC,ThreatFox,
48,media,media,businesstemplates.co.za,businesstemplates[.]co[.]za,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:17 UTC,ThreatFox,
48,media,media,byyakoba.com,byyakoba[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:17 UTC,ThreatFox,
48,media,media,c4iusa.com,c4iusa[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:17 UTC,ThreatFox,
48,media,media,blue-goblin.com,blue-goblin[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:16 UTC,ThreatFox,
48,media,media,bluearrowlending.com,bluearrowlending[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:16 UTC,ThreatFox,
48,media,media,bluenavigators.com,bluenavigators[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:16 UTC,ThreatFox,
48,media,media,blueprinthrm.com,blueprinthrm[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:16 UTC,ThreatFox,
48,media,media,bluesblaster7.de,bluesblaster7[.]de,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:16 UTC,ThreatFox,
48,media,media,bluffandpuff.com,bluffandpuff[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:16 UTC,ThreatFox,
48,media,media,blush.net,blush[.]net,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:16 UTC,ThreatFox,
48,media,media,bnground.com,bnground[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:16 UTC,ThreatFox,
48,media,media,bojaks.com,bojaks[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:16 UTC,ThreatFox,
48,media,media,bonagro.eu,bonagro[.]eu,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:16 UTC,ThreatFox,
48,media,media,boscargosurl.com,boscargosurl[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:16 UTC,ThreatFox,
48,media,media,bossbeautifyinggoals.com,bossbeautifyinggoals[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:16 UTC,ThreatFox,
48,media,media,bouhachem-motos.tn,bouhachem-motos[.]tn,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:16 UTC,ThreatFox,
48,media,media,bhageerathi.co.in,bhageerathi[.]co[.]in,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:15 UTC,ThreatFox,
48,media,media,biancavandenhoek.nl,biancavandenhoek[.]nl,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:15 UTC,ThreatFox,
48,media,media,biathlon-idee.de,biathlon-idee[.]de,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:15 UTC,ThreatFox,
48,media,media,biaust.com,biaust[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:15 UTC,ThreatFox,
48,media,media,biblioteca.iesalmudeyne.es,biblioteca[.]iesalmudeyne[.]es,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:15 UTC,ThreatFox,
48,media,media,bilenespa.com,bilenespa[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:15 UTC,ThreatFox,
48,media,media,bilingualtoolsla.com,bilingualtoolsla[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:15 UTC,ThreatFox,
48,media,media,biokeralty.com,biokeralty[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:15 UTC,ThreatFox,
48,media,media,biozagora.com,biozagora[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:15 UTC,ThreatFox,
48,media,media,bitebtc.com,bitebtc[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:15 UTC,ThreatFox,
48,media,media,blackandwhiteeg.com,blackandwhiteeg[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:15 UTC,ThreatFox,
48,media,media,blancoagro.com,blancoagro[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:15 UTC,ThreatFox,
48,media,media,blog.artigraficheciverchia.it,blog[.]artigraficheciverchia[.]it,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:15 UTC,ThreatFox,
48,media,media,beardednomnom.com,beardednomnom[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:14 UTC,ThreatFox,
48,media,media,beautifulthingsda.com,beautifulthingsda[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:14 UTC,ThreatFox,
48,media,media,beauty-dastaa.com,beauty-dastaa[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:14 UTC,ThreatFox,
48,media,media,bebetelavida.es,bebetelavida[.]es,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:14 UTC,ThreatFox,
48,media,media,bedding-directory.com,bedding-directory[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:14 UTC,ThreatFox,
48,media,media,beeli.fr,beeli[.]fr,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:14 UTC,ThreatFox,
48,media,media,bellevillegroupe.com,bellevillegroupe[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:14 UTC,ThreatFox,
48,media,media,beltranswebcam.com,beltranswebcam[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:14 UTC,ThreatFox,
48,media,media,benoitblein.net,benoitblein[.]net,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:14 UTC,ThreatFox,
48,media,media,benski.com.br,benski[.]com[.]br,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:14 UTC,ThreatFox,
48,media,media,beratungspraxis.at,beratungspraxis[.]at,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:14 UTC,ThreatFox,
48,media,media,berelax.com,berelax[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:14 UTC,ThreatFox,
48,media,media,betting-horseracing.com,betting-horseracing[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:14 UTC,ThreatFox,
48,media,media,avocetsafaris.com,avocetsafaris[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:13 UTC,ThreatFox,
48,media,media,awesomedimsum.com,awesomedimsum[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:13 UTC,ThreatFox,
48,media,media,ayyappadevalayampudur.com,ayyappadevalayampudur[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:13 UTC,ThreatFox,
48,media,media,baccaratuniversity.com,baccaratuniversity[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:13 UTC,ThreatFox,
48,media,media,balanceaesthetics.com,balanceaesthetics[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:13 UTC,ThreatFox,
48,media,media,batterievoiturepro.com,batterievoiturepro[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:13 UTC,ThreatFox,
48,media,media,bayareastardive.com,bayareastardive[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:13 UTC,ThreatFox,
48,media,media,bbti.in,bbti[.]in,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:13 UTC,ThreatFox,
48,media,media,ascenthrstaffing.com,ascenthrstaffing[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:12 UTC,ThreatFox,
48,media,media,asdstar.com,asdstar[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:12 UTC,ThreatFox,
48,media,media,ashatro.com,ashatro[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:12 UTC,ThreatFox,
48,media,media,augmented.eu,augmented[.]eu,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:12 UTC,ThreatFox,
48,media,media,aussievisas.net,aussievisas[.]net,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:12 UTC,ThreatFox,
48,media,media,autosy.se,autosy[.]se,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:12 UTC,ThreatFox,
48,media,media,avalonii.com,avalonii[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:12 UTC,ThreatFox,
48,media,media,avaped.com.br,avaped[.]com[.]br,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:12 UTC,ThreatFox,
48,media,media,avivant.com,avivant[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:12 UTC,ThreatFox,
48,media,media,avnavimumbai.com,avnavimumbai[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:12 UTC,ThreatFox,
48,media,media,anotheronesweepsthedust.com,anotheronesweepsthedust[.]com,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:11 UTC,ThreatFox,
48,media,media,apavuspa.lv,apavuspa[.]lv,domain,IClickFix,ThreatFox,,,,0,50,2026-09-23 15:24:11 UTC,ThreatFox,
